更新时间,#genre#
20260206 02:09,url


RespoTime,whitelist,#genre#
122.50ms,Cine XOXO,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f5136317aedfb0007016f93/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c27e002-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=308fd9dd-2f8a-441f-b59d-e02f4b0aacd7
122.53ms,CCTV世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
122.55ms,重庆卫视,http://23.237.228.134/live6/chongqing.m3u8
122.60ms,CCTV5,http://23.237.228.134/live5/CCTV5.m3u8
122.60ms,青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
122.60ms,Tnn24,https://live.catvod.com/live.php?id=tnn24_pat
122.60ms,重庆少儿,http://38.75.136.137:98/gslb/dsdqpub/cqse.m3u8?auth=testpub
122.62ms,Astro AEC(多音轨字幕),https://o11.163189.xyz/stream/live/aec/
122.62ms,Cupertino City Channel (720p),https://cdn3.wowza.com/5/dk84U1p2UUdoMGxT/cupertino/G0067_003/playlist.m3u8
122.65ms,民视台湾,https://live.catvod.com/live.php?id=ftvtaiwan_twn
122.69ms,CCTV5,http://23.237.228.134/live5/CCTV5p.m3u8
122.70ms,CCTV2,http://38.75.136.137:98/gslb/dsdqpub/cctv2hd.m3u8?auth=testpub
122.74ms,云南卫视,http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub
122.78ms,BBC Earth Lifestyle,https://live.catvod.com/live.php?id=bbclifestyle_twn
122.82ms,凤凰香港,https://mgev.188766.xyz/?migutoken=8c9f655b8af5f5de52aacf1492f251ed&id=hk_fhhk&type=dy
122.83ms,CCTV6,http://38.75.136.137:98/gslb/dsdqpub/cctv6hd.m3u8?auth=testpub
122.89ms,CCTV10,http://38.75.136.137:98/gslb/dsdqpub/cctv10hd.m3u8?auth=testpub
122.92ms,CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
122.92ms,Metro TV,https://live.catvod.com/live.php?id=metrotv_eko
122.93ms,吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub
122.94ms,CCTV14,http://38.75.136.137:98/gslb/dsdqpub/cctv14hd.m3u8?auth=testpub
122.95ms,张惠妹《2010阿密特演唱会 完整版》,https://vd2.bdstatic.com/mda-pa4ggwqkg1hknakr/576p/h264/1672919548156014099/mda-pa4ggwqkg1hknakr.mp4
122.95ms,Muslim TV,https://live.catvod.com/live.php?id=MuslimTV
122.95ms,Channel 3 Thailand,https://live.catvod.com/live.php?id=ch3_pat
123.01ms,8TV,https://live.catvod.com/live.php?id=TV8
123.08ms,NHKBS1,https://live.catvod.com/live.php?id=nhkbs1_japan
123.09ms,浙江卫视,http://23.237.228.134/live6/zhejiang.m3u8
123.11ms,World poker tour – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/608016e446d73500075ea7e0/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
123.11ms,テレビ东京 Tokyo TV,https://live.catvod.com/live.php?id=tokyotv_japan
123.12ms,La Bocina Latina,https://d35j504z0x2vu2.cloudfront.net/v1/master/0bc8e8376bd8417a1b6761138aa41c26c7309312/la-bocina-latina/master.m3u8?ads.vf=l7gGrGmJwf4
123.16ms,广西都市,http://38.75.136.137:98/gslb/dsdqpub/gxds.m3u8?auth=testpub
123.18ms,Vellithirai,https://live.catvod.com/live.php?id=Vellithirai
123.19ms,厦门卫视,http://38.75.136.137:98/gslb/dsdqpub/xmws.m3u8?auth=testpub
123.21ms,广西新闻,http://38.75.136.137:98/gslb/dsdqpub/gxxw.m3u8?auth=testpub
123.22ms,CGTN俄语,https://0472.org/hls/cgtne.m3u8
123.24ms,EBS Plus2,https://live.catvod.com/live.php?id=ebsplus2_korea
123.26ms,CCTV15,http://23.237.228.134/live3/CCTV15.m3u8
123.26ms,「江西」农村广播,https://tv.iill.top/fm/513?token=f99aa6dcc5ace8a366e4f74ee682577886b85ad1eaac24be91383512c36747b9
123.31ms,Televisión Pública Ⓨ,https://www.youtube.com/user/TVPublicaArgentina/live
123.31ms,Fashion Finds,https://qvc-amd-live.akamaized.net/hls/live/2034113/lsqvc5us/master.m3u8
123.39ms,广西国际,http://38.75.136.137:98/gslb/dsdqpub/gxgj.m3u8?auth=testpub
123.45ms,Bloomberg News,https://live.catvod.com/live.php?id=bloomberg_twn
123.48ms,东方卫视,http://38.75.136.137:98/gslb/dsdqpub/dfwshd.m3u8?auth=testpub
123.51ms,Pluto TV Staff Picks,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5f4d863b98b41000076cd061/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=90&deviceId=5f4d863b98b41000076cd061&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
123.58ms,黑龙江卫视,http://38.75.136.137:98/gslb/dsdqpub/hljwshd.m3u8?auth=testpub
123.64ms,浙江卫视,http://38.75.136.137:98/gslb/dsdqpub/zjwshd.m3u8?auth=testpub
123.71ms,天映频道Celestial Movies,https://live.catvod.com/live.php?id=Celestialindo
123.72ms,Cops (720p),https://langleyproductions-cops-2-eu.rakuten.wurl.tv/playlist.m3u8
123.75ms,TVB娱乐新闻,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct2
123.75ms,广西影视,http://38.75.136.137:98/gslb/dsdqpub/gxys.m3u8?auth=testpub
123.78ms,邵氏动作,http://38.75.136.137:98/gslb/dsdqpub/lbssdz.m3u8?auth=testpub
123.81ms,安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub
123.83ms,DD India Ⓨ,https://www.youtube.com/DDIndia/live
123.85ms,民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
123.86ms,KSHB 41 (Kansas City MO) (720p),https://content.uplynk.com/channel/50d0fa1b042945a3a4f550f9b8412c83.m3u8
123.86ms,邵氏喜剧,http://38.75.136.137:98/gslb/dsdqpub/lbssxj.m3u8?auth=testpub
123.87ms,国际|REDBULL SPORTS,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
123.88ms,Almagd TV Middle East (1080p) [Not 24/7],https://597f64b67707a.streamlock.net/almagd.tv/almagd.smil/playlist.m3u8
123.96ms,北京新闻,https://migu.188766.xyz/?migutoken=bc6dd6ad76b6217619fbabaa1bdd3041&id=%E5%8C%97%E4%BA%AC%E6%96%B0%E9%97%BB&type=yy
123.97ms,Showcase,https://live.catvod.com/live.php?id=Showcase
123.98ms,KRCA-TV Estrella Los Angeles (720p),https://content.uplynk.com/channel/829a8c85f9e840c6bed963856c231428.m3u8
123.98ms,新疆卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub
124.03ms,广西卫视,https://live.catvod.com/live.php?id=guangxi
124.07ms,MCN6 Arts Channel (1080p) [Not 24/7],https://d18fcxaqfnwjhj.cloudfront.net/CDN_Ingest/MCN6_COMEDY.smil/Playlist.m3u8
124.16ms,东森综合 ETTV Metro,https://live.catvod.com/live.php?id=ettvzhonghe
124.25ms,Sony Pictures ,https://live.catvod.com/live.php?id=sonypix
124.27ms,Momo TV,https://live.catvod.com/live.php?id=momo1_twn
124.32ms,Astro Grandstand (Back Up 1),https://live.catvod.com/live.php?id=Assp3
124.32ms,HBO_HITS,https://live.catvod.com/live.php?id=hbohits_twn
124.38ms,Dry Bar Comedy (720p),https://drybar-drybarcomedy-1-au.samsung.wurl.tv/playlist.m3u8
124.42ms,Disney XD (720p),http://fl1.moveonjoy.com/DISNEY_XD/index.m3u8
124.48ms,NewsNet (720p) [Not 24/7],https://2-fss-2.streamhoster.com/pl_138/amlst:201950-1311088/playlist.m3u8
124.60ms,Transtv,https://live.catvod.com/live.php?id=Transtv
124.63ms,Boo,https://live.catvod.com/live.php?id=Boo
124.66ms,TVBS News 新闻,https://live.catvod.com/live.php?id=tvbs_n
124.89ms,WTVQ ABC 36 News (Lexington KY) (720p),https://townnews.g-mana.live/media/14d1fd2c-0548-4803-80ad-6657831a7981/main.m3u8
124.96ms,江蕙梦中的情话,http://vd2.bdstatic.com/mda-ji4rwrwg7fijyqkh/mda-ji4rwrwg7fijyqkh.mp4
125.01ms,珍珠台,https://live.catvod.com/live.php?id=pearl_twn
125.24ms,KBS World,https://live.catvod.com/live.php?id=KBS
125.31ms,PTS Taigi (公視台語台) Ⓨ Ⓖ,https://www.youtube.com/watch?v=6KlRR_DGhmI
125.37ms,Film – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/608aa17fb9f4490007e6419a/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
125.37ms,翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
125.51ms,「辽宁」大连交通广播,https://tv.iill.top/fm/2233?token=f99aa6dcc5ace8a366e4f74ee682577886b85ad1eaac24be91383512c36747b9
125.52ms,民视,https://live.catvod.com/live.php?id=ftvhd_taiwan
125.57ms,Mono,https://live.catvod.com/live.php?id=mono_pat
125.57ms,NASA TV Media,https://ntv2.akamaized.net/hls/live/2013923/NASA-NTV2-HLS/master.m3u8
125.64ms,Star Trek: The Original Series – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/6581a09edfed030008e12b39/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
125.64ms,Discovery Asia,https://live.catvod.com/live.php?id=Discoveryasia
125.72ms,TVB星河国语,http://cdn10.163189.xyz/163189/xinghe
125.72ms,卓依婷--雨过天晴,http://vd3.bdstatic.com/mda-jfbggf264f55hv4m/mda-jfbggf264f55hv4m.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
125.77ms,天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub
125.80ms,Everyday Heroes,https://d35j504z0x2vu2.cloudfront.net/v1/master/0bc8e8376bd8417a1b6761138aa41c26c7309312/everyday-heroes/master.m3u8?ads.vf=F8TW1wRcjYW
125.92ms,Rock Actions,https://live.catvod.com/live.php?id=Rockaction
125.96ms,凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
125.98ms,New Canaan Television 79 (NCTV79) (New Canaan CT) (1080p),https://livestream.telvue.com/nctv791/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
126.03ms,WION,https://live.catvod.com/live.php?id=Wion
126.08ms,RTM Sports ,https://live.catvod.com/live.php?id=Rtmsport
126.10ms,Channel U backup,https://live.catvod.com/live.php?id=Mewatch_chU
126.12ms,天映经典,http://cdn10.163189.xyz/163189/ccm
126.28ms,PBS MPT Baltimore MD (WMPB) (1080p),https://2-fss-2.streamhoster.com/pl_138/amlst:201814-1291584/playlist.m3u8
126.35ms,TVB无线新闻,https://live.catvod.com/live.php?id=wxxw01
126.38ms,东森戏剧 ETTV Drama,https://live.catvod.com/live.php?id=ettvdrama
126.42ms,Beverly Hills Television 10 (720p),https://cdn3.wowza.com/5/V2Y2VmhqMEFDTUkx/beverlyhills/G0072_006/playlist.m3u8
126.55ms,Pluto TV Los nuevos detectives (720p),https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/5f1acba0d1f6340007db8843/master.m3u8?advertisingId=channel&appName=rokuchannel&appVersion=1.0&bmodel=bm1&content=channel&content_rating=ROKU_ADS_CONTENT_RATING&content_type=livefeed&coppa=false&deviceDNT=1&deviceId=channel&deviceMake=rokuChannel&deviceModel=web&deviceType=rokuChannel&deviceVersion=1.0&embedPartner=rokuChannel&is_lat=1&platform=web&rdid=channel&tags=ROKU_CONTENT_TAGS
126.63ms,TVBS ,https://live.catvod.com/live.php?id=tvbs
126.69ms,「云南」德宏交通旅游广播,https://tv.iill.top/fm/1878?token=f99aa6dcc5ace8a366e4f74ee682577886b85ad1eaac24be91383512c36747b9
126.73ms,Astro PL 1 (Back Up 2),https://live.catvod.com/live.php?id=go_assp1x
126.73ms,陈慧娴《1989几时再见 告别歌坛 演唱会》,https://vd3.bdstatic.com/mda-pa38zbarmey6ce76/360p/h264/1672813359525431064/mda-pa38zbarmey6ce76.mp4
126.78ms,黑莓电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0688&tk=23a9aca1f79f
126.85ms,「山东」枣庄经济生活广播,https://tv.iill.top/fm/986?token=f99aa6dcc5ace8a366e4f74ee682577886b85ad1eaac24be91383512c36747b9
126.86ms,BSジャパン 181,https://live.catvod.com/live.php?id=bs181_japan
126.95ms,CHU,https://mgev.188766.xyz/?migutoken=a686fbd96de51c4f233e2fde44e8db16&id=hk_chu&type=dy
126.95ms,TV3 backup2,https://live.catvod.com/live.php?id=TV3_1
126.96ms,Astro Badminton,https://live.catvod.com/live.php?id=go_badminton1
127.03ms,CTV ,https://live.catvod.com/live.php?id=vtn_ctvhd
127.09ms,RTH-TV1 (1080p),https://2-fss-2.streamhoster.com/pl_120/amlst:206708-4203440/playlist.m3u8
127.15ms,Asia Travel,https://live.catvod.com/live.php?id=asiatravel_twn
127.21ms,澳门莲花,https://live.catvod.com/live.php?id=amlh01
127.33ms,NBC News NOW (240p),https://plex-xumoent-nbcnn-x17gi.fast.nbcuni.com/live/master_6.m3u8
127.39ms,CCTV2,http://23.237.228.134/live5/CCTV2.m3u8
127.44ms,The Country Network (1080p),https://amg00600-amg00600c1-thecountrynetwork-us-5497.playouts.now.amagi.tv/playlist.m3u8
127.49ms,TVRi National,https://live.catvod.com/live.php?id=TVRI
127.51ms,非凡商业,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv048
127.53ms,李宗盛《2016既然青春留不住演唱会完整版》,https://vd2.bdstatic.com/mda-nmm5d7310djqaw0d/576p/h264/1671681105695580161/mda-nmm5d7310djqaw0d.mp4
127.62ms,TJC,https://cdn-shop-lc-01.akamaized.net/Content/HLS_HLS/Live/channel(TJCOTT)/index.m3u8
127.63ms,CCTV1,http://23.237.228.134/live5/CCTV1.m3u8
127.67ms,Channel 8,https://live.catvod.com/live.php?id=Channel8HD
127.70ms,「央广」神州之声,https://tv.iill.top/fm/644?token=f99aa6dcc5ace8a366e4f74ee682577886b85ad1eaac24be91383512c36747b9
127.70ms,CCTV3,http://23.237.228.134/live5/CCTV3.m3u8
127.72ms,内蒙古卫视,http://23.237.228.134/live8/neimenggu.m3u8
127.82ms,Perry Mason,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64eddc3485efec00085b0369/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1f3876-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=09f836b5-3c59-462d-95a2-726c229b62d4
127.83ms,大爱电视,https://tv.iill.top/4gtv/209
127.84ms,吉林卫视,http://23.237.228.134/live8/jilin.m3u8
127.85ms,CCTV17,http://23.237.228.134/live3/CCTV17.m3u8
127.86ms,KVVB-TV 33 Victor Valley (1080p) [Not 24/7],https://2-fss-2.streamhoster.com/pl_138/amlst:201950-1309230/playlist.m3u8
127.93ms,安徽卫视,http://23.237.228.134/live8/anhui.m3u8
127.94ms,Channels 24 Ⓨ,https://www.youtube.com/channelstelevision/live
127.98ms,LOL Network (1080p),https://aegis-cloudfront-1.tubi.video/54f95462-b44d-4c99-b74b-af49467454fa/playlist.m3u8
128.00ms,NatGeo_Wild ,https://live.catvod.com/live.php?id=Natgeowild
128.01ms,江苏卫视,http://23.237.228.134/live3/jiangsu.m3u8
128.06ms,CCTV10,http://23.237.228.134/live5/CCTV10.m3u8
128.19ms,Autostop per il cielo – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/638f286445264d00084ec6dc/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
128.25ms,Alkarma TV Talmaza (Discipleship) (1080p) [Not 24/7],https://58cc65c534c67.streamlock.net/alkarmatv.com/alkarmame2.smil/playlist.m3u8
128.32ms,ABC 15 Phoenix AZ (KNXV-TV) (720p),https://content.uplynk.com/channel/9deaf22aaa33461f9cac22e030ed00ec.m3u8
128.39ms,Reuters TV (720p),https://amg00453-reuters-amg00453c1-xumo-us-2073.playouts.now.amagi.tv/reuters-reuters-hls/playlist720p.m3u8
128.41ms,阿里郎 Arirang,https://live.catvod.com/live.php?id=arirang_twn
128.42ms,CCTV8,http://23.237.228.134/live5/CCTV8.m3u8
128.45ms,CCTV6,http://23.237.228.134/live5/CCTV6.m3u8
128.47ms,周慧敏《30周年 演唱会 完整版》,https://vd3.bdstatic.com/mda-nmk3vfc49zsei6ek/576p/h264/1671591746174731071/mda-nmk3vfc49zsei6ek.mp4
128.48ms,东森洋片,https://live.catvod.com/live.php?id=ettvwestern
128.51ms,湖南卫视,http://23.237.228.134/live6/hunan.m3u8
128.56ms,Astro Football,https://live.catvod.com/live.php?id=go_assp4
128.57ms,「重庆」音乐广播,https://tv.iill.top/fm/372?token=f99aa6dcc5ace8a366e4f74ee682577886b85ad1eaac24be91383512c36747b9
128.58ms,山西卫视,http://23.237.228.134/live8/shanxi.m3u8
128.59ms,Pluto TV Cult Films,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5c665db3e6c01b72c4977bc2/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2aed42-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=6c2ff9f4-514d-4e8c-b1c7-b4c048053a69
128.65ms,凤凰资讯,https://live.catvod.com/live.php?id=phoenixinfo_hd
128.66ms,Ceria,https://live.catvod.com/live.php?id=Ceria
128.68ms,WPTV News West Palm Beach FL (720p),https://content.uplynk.com/channel/b02350ef854c4eef8358eead1f59a5cc.m3u8
128.69ms,tpbs,https://live.catvod.com/live.php?id=tpbs_pat
128.70ms,陈慧娴《2008活出生命演唱会，完整版》,https://vd3.bdstatic.com/mda-pa36fvkb1bpnw5ca/576p/h264/1672807149098315689/mda-pa36fvkb1bpnw5ca.mp4
128.74ms,Olelo Community Media Channel 55 (720p),https://cdn3.wowza.com/5/V2Y2VmhqMEFDTUkx/olelo/G0125_013/playlist.m3u8
128.75ms,纬来综合,https://live.catvod.com/live.php?id=videolandzonghe
128.75ms,广西卫视,http://23.237.228.134/live6/guangxi.m3u8
128.81ms,江西卫视,http://23.237.228.134/live8/jiangxi.m3u8
128.83ms,东南卫视,https://live.catvod.com/live.php?id=fujian
128.86ms,天津卫视,http://23.237.228.134/live8/tianjing.m3u8
128.86ms,东方卫视,http://23.237.228.134/live6/dongnan.m3u8
128.89ms,CCTV7,http://23.237.228.134/live5/CCTV7.m3u8
128.90ms,Olelo Community Media Channel 49 (720p),https://cdn3.wowza.com/5/V2Y2VmhqMEFDTUkx/olelo/G0125_009/playlist.m3u8
129.03ms,ABC 2 Baltimore MD (WMAR) (720p),https://aegis-cloudfront-1.tubi.video/c28d1ca8-9467-4798-81dc-09c1d6e90be1/playlist.m3u8
129.10ms,李宗盛《2006理性与感性演唱会 完整版》,https://vd4.bdstatic.com/mda-pb24ivm6mtvf47cw/hd/cae_h264/1675401338311630042/mda-pb24ivm6mtvf47cw.mp4
129.11ms,Super! Zoey 101 – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/6304ed62410a4c00083c0291/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
129.15ms,贵州卫视,http://23.237.228.134/live6/hainan.m3u8
129.17ms,SBS Plus,https://live.catvod.com/live.php?id=sbsplus_korea
129.23ms,Zee TV ,https://live.catvod.com/live.php?id=Zeetvhd
129.24ms,CCTV14,http://23.237.228.134/live3/CCTV14.m3u8
129.30ms,Astro PL 1,https://live.catvod.com/live.php?id=Assp1
129.31ms,Fashion TV,https://live.catvod.com/live.php?id=fashiontv_twn
129.32ms,深圳卫视,http://23.237.228.134/live6/shenzhen.m3u8
129.32ms,「内蒙古」音乐之声,https://tv.iill.top/fm/572?token=f99aa6dcc5ace8a366e4f74ee682577886b85ad1eaac24be91383512c36747b9
129.41ms,Kids TV,https://live.catvod.com/live.php?id=KidsTV
129.48ms,Astro Beinsports 1,https://live.catvod.com/live.php?id=Astrobein1
129.56ms,France 24,https://live.catvod.com/live.php?id=france24_twn
129.59ms,Séptimo arte,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5cf96b1c4f1ca3f0629f4bf0/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2b8987-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1202ea23-d955-4016-bac1-563ea6638683
129.63ms,EBS2,https://live.catvod.com/live.php?id=ebs2_korea
129.67ms,广东卫视,http://23.237.228.134/live6/guangdong.m3u8
129.67ms,Channel 7 Thailand,https://live.catvod.com/live.php?id=ch7_pat
129.71ms,凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
129.85ms,民视新闻台 FTV News,https://live.catvod.com/live.php?id=ftvnew_taiwan
129.90ms,Now星影,https://live.catvod.com/live.php?id=nowxy
129.92ms,「广西」交通广播,https://tv.iill.top/fm/585?token=f99aa6dcc5ace8a366e4f74ee682577886b85ad1eaac24be91383512c36747b9
130.04ms,Forensic Files – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/64ec5cf50f73a800081310a5/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
130.06ms,Cinema Italiano – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/608aa7d8359b270007861489/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
130.07ms,靖天国际,https://live.catvod.com/live.php?id=jingtianintl_twn
